text,label
"જો આવો કોઈ રીપોર્ટ સુપ્રીકોર્ટનો હોય તો અત્યાર સુધી જેલ માં હોય,આ બસ બીજેપી ને મજા નથી આવતી કોઈ સારું કામ કરે એમાં",1
એક ૬૦/૬૫ વર્ષ ના દાદા ગાડી લય જતા હતા અને એક ૩૫ વર્ષ આસપાસ ના પોલીસ વાળાએ પકડ્યા અને દાદાને કહે સાઈડમાં લઈલે ગાડી તારું લાઇસન્સ પીયુસી અને કાગળિયા બતાવ દાદા પાસે બધું હતું અને જવા દિધા મને એમ થયું કે આ પોલીસ વાળા ને બે લાફા મારૂ એક વૃદ્ધ દાદા ને તુકારો કરી એમ કહે કે સાઈડ માં લઈલે,0
બેણચોદ,1
તું ક્યાં થી પેદા થઈ છે,1
રામદ્વા નુ બંધ કર,0
ઇશુ ભાઇ શુદ્ધ જવાબ આપો કે જાતિવાદી રાજનીતિ નહિ થાય જે આટલુ બોલી નથી શકતા એ શું શુદ્ધ કરવાના ઞુમરાહ તો ઞુજરાત ને ભાજપ કોગ્રેસ પહેલાં થી કરે જ છે તમે જે પેહલાં કરતા હતા એ કરો ભાઇ એમાં તમે વધારે ઉપયોગી બનશો જનતા ને,0
આ બધા ચોરના પેટના ને આ સરકાર જ સિખવે છે બાકી સરકાર ની કડકાઈ હોય તો આ લોકો નીશુ તેવડ છે કે ચોરી કરે પણ આ બધા ની મિલીભતછે,1
"આવા તમાશા કરશો તો ક્યાયના નહીં રહો
જ્યાં તમારી કોંગ્રેસી સરકારો છે ત્યાં પેટ્રોલ ડીઝલ ૧૦૯ -૧૧૦ રૂપિયે વેચાય છે અને અહીં ગુજરાતમાં ૯૮ રૂપિયે વિરોધ કરો છો",1
અઠવા પોલીસ સ્ટેશનમાં તે મેડમે પણ પોલીસનો યુનીફોમ નથી પહેરીયો અને ઓલા બ્લુશટૅ વાળા લુખ્ખાયે પણ યુનીફોમ નથી પહેરયો સરકારે શુ ઘરમાં મુકવા માટે આપ્યા,1
ભાનબારીનો તેમાં,1
"આ નેતા બનીને ફસાઈ ગયો, ઇસુદાન તેના જીવનની મોટી ભૂલ કરી છે",1
ખુબ સરસ તેમને પાઠ ભણાવવો જોઈએ,0
હા નવી ટોપીવો નીકળવાનીજછે અને જે ગુજરાત અને દેશની ટોપી ફેરવવા વાળા ચોરને ઘરભેગીના કરવામાટેજ આવવાનીછે,1
  પીકીની પબ્લિક ને તોજ ખબર પડે,1
આપણા છોકરા ને ખાલી ભણાવવા છે તો ગમેત્યાઁ અને ભણતર ની સાથે ગણતર જોઈએ તો અહીંયા જયશ્રી રામ,0
પેટ્રોલ ની મા ચોડો,1
આને ફાસી આપીદ્યો આની જરુર આપણે મૃત્યુલોકમા નથી બસ ફાસી આપો ફાસી,1
"ભાજપ તાયફા કરે કોરાના ના ફેલાય
સામાન્ય માણસ નિકળે કોરાના ફેલાય",1
"હિન્દુ ધર્મ ને બદનામ કરવાનું જૂઠું રેકોર્ડિંગ સે, , જો ન્યૂઝ વાળા પાસે બનેના ફોટા અને નંબર પણ મળવા જોઈએ, ખાલી રેકોર્ડિંગ યેકલું નહિ, અને કોઈ પણ સોકરી ગમે તેટલી ખરાબ હોય તોય પોતાનું ખરાબ રેકોર્ડિંગ તો ના જ કરે, મારા તમામ હિન્દુ ભાઈ ઓ ને નમ્ર વિનંતી કે ભગવાન સ્વામિારાયણ નું અપમાન ના કરતા, જ્યાં સુધી કોઈ યે જોયા ના હોય ત્યાં સુધી કઈ પણ ખરાબ વસ્તુ ના બોલાય, જય દ્વરકાધીશ",1
જુના નો ભણેલા હવાલ દરો ને સૂટકારો ને ભણેલા ની ભરતી કરો આવા પોલીસ આધિકારીયો નો હાલે ટાર્ગેટ પૂરો કરવા જેમ આવે તેમ ગાડી ઉપાડે એ નો હાલે,0
